"","bikeshop.name","location","product.id","model","description","sales","order.id","sales_date","product_count"
"1141","Ithaca Mountain Climbers","Ithaca, NY",85,"Habit Carbon 3","Mountain - Trail - Carbon",3730,888,"2013-06-18",1
"1142","Ithaca Mountain Climbers","Ithaca, NY",85,"Habit Carbon 3","Mountain - Trail - Carbon",3730,889,"2013-06-18",1
"1143","Ithaca Mountain Climbers","Ithaca, NY",85,"Habit Carbon 3","Mountain - Trail - Carbon",3730,951,"2013-07-25",1
"1144","Ithaca Mountain Climbers","Ithaca, NY",85,"Habit Carbon 3","Mountain - Trail - Carbon",3730,1333,"2014-07-03",1
"1145","Ithaca Mountain Climbers","Ithaca, NY",85,"Habit Carbon 3","Mountain - Trail - Carbon",3730,1357,"2014-07-17",1
"1146","Ithaca Mountain Climbers","Ithaca, NY",85,"Habit Carbon 3","Mountain - Trail - Carbon",3730,1450,"2014-09-26",1
"1147","Ithaca Mountain Climbers","Ithaca, NY",85,"Habit Carbon 3","Mountain - Trail - Carbon",3730,1515,"2015-01-08",1
"1148","Ithaca Mountain Climbers","Ithaca, NY",85,"Habit Carbon 3","Mountain - Trail - Carbon",3730,1593,"2015-03-12",1
"1149","Ithaca Mountain Climbers","Ithaca, NY",85,"Habit Carbon 3","Mountain - Trail - Carbon",3730,1609,"2015-03-19",1
"1150","Ithaca Mountain Climbers","Ithaca, NY",85,"Habit Carbon 3","Mountain - Trail - Carbon",3730,1640,"2015-04-07",2
"1151","Ithaca Mountain Climbers","Ithaca, NY",85,"Habit Carbon 3","Mountain - Trail - Carbon",3730,1751,"2015-06-04",1
"1152","Ithaca Mountain Climbers","Ithaca, NY",85,"Habit Carbon 3","Mountain - Trail - Carbon",3730,1885,"2015-09-01",1
"1153","Ithaca Mountain Climbers","Ithaca, NY",86,"Habit 4","Mountain - Trail - Aluminum",2880,132,"2011-05-13",1
"1154","Ithaca Mountain Climbers","Ithaca, NY",86,"Habit 4","Mountain - Trail - Aluminum",2880,1919,"2015-10-02",2
"1155","Ithaca Mountain Climbers","Ithaca, NY",87,"Habit 5","Mountain - Trail - Aluminum",2340,424,"2012-04-13",3
"1156","Ithaca Mountain Climbers","Ithaca, NY",87,"Habit 5","Mountain - Trail - Aluminum",2340,438,"2012-04-24",1
"1157","Ithaca Mountain Climbers","Ithaca, NY",87,"Habit 5","Mountain - Trail - Aluminum",2340,528,"2012-07-16",1
"1158","Ithaca Mountain Climbers","Ithaca, NY",87,"Habit 5","Mountain - Trail - Aluminum",2340,579,"2012-09-06",1
"1159","Ithaca Mountain Climbers","Ithaca, NY",87,"Habit 5","Mountain - Trail - Aluminum",2340,597,"2012-09-26",1
"1160","Ithaca Mountain Climbers","Ithaca, NY",87,"Habit 5","Mountain - Trail - Aluminum",2340,889,"2013-06-18",1
"1161","Ithaca Mountain Climbers","Ithaca, NY",87,"Habit 5","Mountain - Trail - Aluminum",2340,1058,"2013-10-23",1
"1162","Ithaca Mountain Climbers","Ithaca, NY",87,"Habit 5","Mountain - Trail - Aluminum",2340,1450,"2014-09-26",1
"1163","Ithaca Mountain Climbers","Ithaca, NY",88,"Habit 6","Mountain - Trail - Aluminum",1950,573,"2012-08-29",1
"1164","Ithaca Mountain Climbers","Ithaca, NY",88,"Habit 6","Mountain - Trail - Aluminum",1950,702,"2013-02-14",1
"1165","Ithaca Mountain Climbers","Ithaca, NY",88,"Habit 6","Mountain - Trail - Aluminum",1950,1019,"2013-09-17",1
"1166","Ithaca Mountain Climbers","Ithaca, NY",88,"Habit 6","Mountain - Trail - Aluminum",1950,1593,"2015-03-12",1
"1167","Ithaca Mountain Climbers","Ithaca, NY",88,"Habit 6","Mountain - Trail - Aluminum",1950,1818,"2015-07-14",1
"1168","Ithaca Mountain Climbers","Ithaca, NY",88,"Habit 6","Mountain - Trail - Aluminum",1950,1842,"2015-08-05",1
"1169","Ithaca Mountain Climbers","Ithaca, NY",89,"Trail 1","Mountain - Sport - Aluminum",1520,28,"2011-02-10",1
"1170","Ithaca Mountain Climbers","Ithaca, NY",89,"Trail 1","Mountain - Sport - Aluminum",1520,255,"2011-09-26",1
"1171","Ithaca Mountain Climbers","Ithaca, NY",89,"Trail 1","Mountain - Sport - Aluminum",1520,573,"2012-08-29",2
"1172","Ithaca Mountain Climbers","Ithaca, NY",89,"Trail 1","Mountain - Sport - Aluminum",1520,729,"2013-03-12",1
"1173","Ithaca Mountain Climbers","Ithaca, NY",89,"Trail 1","Mountain - Sport - Aluminum",1520,1134,"2014-02-14",1
"1174","Ithaca Mountain Climbers","Ithaca, NY",89,"Trail 1","Mountain - Sport - Aluminum",1520,1234,"2014-05-09",1
"1175","Ithaca Mountain Climbers","Ithaca, NY",89,"Trail 1","Mountain - Sport - Aluminum",1520,1261,"2014-05-21",1
"1176","Ithaca Mountain Climbers","Ithaca, NY",89,"Trail 1","Mountain - Sport - Aluminum",1520,1515,"2015-01-08",1
"1177","Ithaca Mountain Climbers","Ithaca, NY",89,"Trail 1","Mountain - Sport - Aluminum",1520,1919,"2015-10-02",1
"1178","Ithaca Mountain Climbers","Ithaca, NY",89,"Trail 1","Mountain - Sport - Aluminum",1520,1980,"2015-12-09",1
"1179","Ithaca Mountain Climbers","Ithaca, NY",90,"Trail 2","Mountain - Sport - Aluminum",1350,132,"2011-05-13",6
"1180","Ithaca Mountain Climbers","Ithaca, NY",90,"Trail 2","Mountain - Sport - Aluminum",1350,255,"2011-09-26",2
"1181","Ithaca Mountain Climbers","Ithaca, NY",90,"Trail 2","Mountain - Sport - Aluminum",1350,507,"2012-06-26",1
"1182","Ithaca Mountain Climbers","Ithaca, NY",90,"Trail 2","Mountain - Sport - Aluminum",1350,528,"2012-07-16",1
"1183","Ithaca Mountain Climbers","Ithaca, NY",90,"Trail 2","Mountain - Sport - Aluminum",1350,580,"2012-09-06",1
"1184","Ithaca Mountain Climbers","Ithaca, NY",90,"Trail 2","Mountain - Sport - Aluminum",1350,690,"2013-02-01",1
"1185","Ithaca Mountain Climbers","Ithaca, NY",90,"Trail 2","Mountain - Sport - Aluminum",1350,691,"2013-02-05",3
"1186","Ithaca Mountain Climbers","Ithaca, NY",90,"Trail 2","Mountain - Sport - Aluminum",1350,729,"2013-03-12",1
"1187","Ithaca Mountain Climbers","Ithaca, NY",90,"Trail 2","Mountain - Sport - Aluminum",1350,785,"2013-04-16",1
"1188","Ithaca Mountain Climbers","Ithaca, NY",90,"Trail 2","Mountain - Sport - Aluminum",1350,889,"2013-06-18",1
"1189","Ithaca Mountain Climbers","Ithaca, NY",90,"Trail 2","Mountain - Sport - Aluminum",1350,896,"2013-06-21",3
"1190","Ithaca Mountain Climbers","Ithaca, NY",90,"Trail 2","Mountain - Sport - Aluminum",1350,926,"2013-07-11",1
"1191","Ithaca Mountain Climbers","Ithaca, NY",90,"Trail 2","Mountain - Sport - Aluminum",1350,1134,"2014-02-14",1
"1192","Ithaca Mountain Climbers","Ithaca, NY",90,"Trail 2","Mountain - Sport - Aluminum",1350,1515,"2015-01-08",1
"1193","Ithaca Mountain Climbers","Ithaca, NY",90,"Trail 2","Mountain - Sport - Aluminum",1350,1522,"2015-01-19",1
"1194","Ithaca Mountain Climbers","Ithaca, NY",90,"Trail 2","Mountain - Sport - Aluminum",1350,1545,"2015-02-10",1
"1195","Ithaca Mountain Climbers","Ithaca, NY",90,"Trail 2","Mountain - Sport - Aluminum",1350,1593,"2015-03-12",1
"1196","Ithaca Mountain Climbers","Ithaca, NY",90,"Trail 2","Mountain - Sport - Aluminum",1350,1919,"2015-10-02",1
"1197","Ithaca Mountain Climbers","Ithaca, NY",91,"Trail 3","Mountain - Sport - Aluminum",1080,132,"2011-05-13",1
"1198","Ithaca Mountain Climbers","Ithaca, NY",91,"Trail 3","Mountain - Sport - Aluminum",1080,438,"2012-04-24",1
"1199","Ithaca Mountain Climbers","Ithaca, NY",91,"Trail 3","Mountain - Sport - Aluminum",1080,691,"2013-02-05",1
"1200","Ithaca Mountain Climbers","Ithaca, NY",91,"Trail 3","Mountain - Sport - Aluminum",1080,728,"2013-03-12",1
"1201","Ithaca Mountain Climbers","Ithaca, NY",91,"Trail 3","Mountain - Sport - Aluminum",1080,785,"2013-04-16",1
"1202","Ithaca Mountain Climbers","Ithaca, NY",91,"Trail 3","Mountain - Sport - Aluminum",1080,912,"2013-06-27",1
"1203","Ithaca Mountain Climbers","Ithaca, NY",91,"Trail 3","Mountain - Sport - Aluminum",1080,1134,"2014-02-14",1
"1204","Ithaca Mountain Climbers","Ithaca, NY",91,"Trail 3","Mountain - Sport - Aluminum",1080,1405,"2014-08-26",1
"1205","Ithaca Mountain Climbers","Ithaca, NY",91,"Trail 3","Mountain - Sport - Aluminum",1080,1609,"2015-03-19",1
"1206","Ithaca Mountain Climbers","Ithaca, NY",91,"Trail 3","Mountain - Sport - Aluminum",1080,1640,"2015-04-07",1
"1207","Ithaca Mountain Climbers","Ithaca, NY",91,"Trail 3","Mountain - Sport - Aluminum",1080,1644,"2015-04-08",2
"1208","Ithaca Mountain Climbers","Ithaca, NY",91,"Trail 3","Mountain - Sport - Aluminum",1080,1919,"2015-10-02",1
"1209","Ithaca Mountain Climbers","Ithaca, NY",91,"Trail 3","Mountain - Sport - Aluminum",1080,1980,"2015-12-09",1
"1210","Ithaca Mountain Climbers","Ithaca, NY",92,"Trail 4","Mountain - Sport - Aluminum",980,283,"2011-11-07",1
"1211","Ithaca Mountain Climbers","Ithaca, NY",92,"Trail 4","Mountain - Sport - Aluminum",980,438,"2012-04-24",8
"1212","Ithaca Mountain Climbers","Ithaca, NY",92,"Trail 4","Mountain - Sport - Aluminum",980,593,"2012-09-21",1
"1213","Ithaca Mountain Climbers","Ithaca, NY",92,"Trail 4","Mountain - Sport - Aluminum",980,690,"2013-02-01",1
"1214","Ithaca Mountain Climbers","Ithaca, NY",92,"Trail 4","Mountain - Sport - Aluminum",980,728,"2013-03-12",1
"1215","Ithaca Mountain Climbers","Ithaca, NY",92,"Trail 4","Mountain - Sport - Aluminum",980,1165,"2014-03-14",3
"1216","Ithaca Mountain Climbers","Ithaca, NY",92,"Trail 4","Mountain - Sport - Aluminum",980,1261,"2014-05-21",1
"1217","Ithaca Mountain Climbers","Ithaca, NY",92,"Trail 4","Mountain - Sport - Aluminum",980,1450,"2014-09-26",1
"1218","Ithaca Mountain Climbers","Ithaca, NY",92,"Trail 4","Mountain - Sport - Aluminum",980,1466,"2014-10-15",1
"1219","Ithaca Mountain Climbers","Ithaca, NY",92,"Trail 4","Mountain - Sport - Aluminum",980,1545,"2015-02-10",1
"1220","Ithaca Mountain Climbers","Ithaca, NY",92,"Trail 4","Mountain - Sport - Aluminum",980,1751,"2015-06-04",2
"1221","Ithaca Mountain Climbers","Ithaca, NY",93,"Trail 5","Mountain - Sport - Aluminum",815,507,"2012-06-26",1
"1222","Ithaca Mountain Climbers","Ithaca, NY",93,"Trail 5","Mountain - Sport - Aluminum",815,593,"2012-09-21",1
"1223","Ithaca Mountain Climbers","Ithaca, NY",93,"Trail 5","Mountain - Sport - Aluminum",815,597,"2012-09-26",1
"1224","Ithaca Mountain Climbers","Ithaca, NY",93,"Trail 5","Mountain - Sport - Aluminum",815,691,"2013-02-05",1
"1225","Ithaca Mountain Climbers","Ithaca, NY",93,"Trail 5","Mountain - Sport - Aluminum",815,786,"2013-04-17",1
"1226","Ithaca Mountain Climbers","Ithaca, NY",93,"Trail 5","Mountain - Sport - Aluminum",815,1751,"2015-06-04",2
"1227","Ithaca Mountain Climbers","Ithaca, NY",94,"Catalyst 1","Mountain - Sport - Aluminum",705,438,"2012-04-24",2
"1228","Ithaca Mountain Climbers","Ithaca, NY",94,"Catalyst 1","Mountain - Sport - Aluminum",705,896,"2013-06-21",1
"1229","Ithaca Mountain Climbers","Ithaca, NY",94,"Catalyst 1","Mountain - Sport - Aluminum",705,1019,"2013-09-17",1
"1230","Ithaca Mountain Climbers","Ithaca, NY",94,"Catalyst 1","Mountain - Sport - Aluminum",705,1261,"2014-05-21",1
"1231","Ithaca Mountain Climbers","Ithaca, NY",94,"Catalyst 1","Mountain - Sport - Aluminum",705,1287,"2014-06-09",1
"1232","Ithaca Mountain Climbers","Ithaca, NY",94,"Catalyst 1","Mountain - Sport - Aluminum",705,1432,"2014-09-15",1
"1233","Ithaca Mountain Climbers","Ithaca, NY",94,"Catalyst 1","Mountain - Sport - Aluminum",705,1515,"2015-01-08",1
"1234","Ithaca Mountain Climbers","Ithaca, NY",94,"Catalyst 1","Mountain - Sport - Aluminum",705,1526,"2015-01-22",1
"1235","Ithaca Mountain Climbers","Ithaca, NY",95,"Catalyst 2","Mountain - Sport - Aluminum",585,238,"2011-09-02",1
"1236","Ithaca Mountain Climbers","Ithaca, NY",95,"Catalyst 2","Mountain - Sport - Aluminum",585,507,"2012-06-26",1
"1237","Ithaca Mountain Climbers","Ithaca, NY",95,"Catalyst 2","Mountain - Sport - Aluminum",585,528,"2012-07-16",1
"1238","Ithaca Mountain Climbers","Ithaca, NY",95,"Catalyst 2","Mountain - Sport - Aluminum",585,573,"2012-08-29",1
"1239","Ithaca Mountain Climbers","Ithaca, NY",95,"Catalyst 2","Mountain - Sport - Aluminum",585,579,"2012-09-06",1
"1240","Ithaca Mountain Climbers","Ithaca, NY",95,"Catalyst 2","Mountain - Sport - Aluminum",585,728,"2013-03-12",1
"1241","Ithaca Mountain Climbers","Ithaca, NY",96,"Catalyst 3","Mountain - Sport - Aluminum",480,238,"2011-09-02",1
"1242","Ithaca Mountain Climbers","Ithaca, NY",96,"Catalyst 3","Mountain - Sport - Aluminum",480,912,"2013-06-27",1
"1243","Ithaca Mountain Climbers","Ithaca, NY",96,"Catalyst 3","Mountain - Sport - Aluminum",480,951,"2013-07-25",1
"1244","Ithaca Mountain Climbers","Ithaca, NY",96,"Catalyst 3","Mountain - Sport - Aluminum",480,1333,"2014-07-03",1
"1245","Ithaca Mountain Climbers","Ithaca, NY",96,"Catalyst 3","Mountain - Sport - Aluminum",480,1432,"2014-09-15",1
"1246","Ithaca Mountain Climbers","Ithaca, NY",96,"Catalyst 3","Mountain - Sport - Aluminum",480,1980,"2015-12-09",1
"1247","Ithaca Mountain Climbers","Ithaca, NY",97,"Catalyst 4","Mountain - Sport - Aluminum",415,28,"2011-02-10",1
"1248","Ithaca Mountain Climbers","Ithaca, NY",97,"Catalyst 4","Mountain - Sport - Aluminum",415,521,"2012-07-10",1
"1249","Ithaca Mountain Climbers","Ithaca, NY",97,"Catalyst 4","Mountain - Sport - Aluminum",415,1134,"2014-02-14",1
"1250","Ithaca Mountain Climbers","Ithaca, NY",97,"Catalyst 4","Mountain - Sport - Aluminum",415,1333,"2014-07-03",1
"1251","Ithaca Mountain Climbers","Ithaca, NY",97,"Catalyst 4","Mountain - Sport - Aluminum",415,1559,"2015-02-18",1
"1252","Ithaca Mountain Climbers","Ithaca, NY",97,"Catalyst 4","Mountain - Sport - Aluminum",415,1609,"2015-03-19",1
"1253","Ithaca Mountain Climbers","Ithaca, NY",97,"Catalyst 4","Mountain - Sport - Aluminum",415,1919,"2015-10-02",1
"1254","Columbus Race Equipment","Columbus, OH",1,"Supersix Evo Black Inc.","Road - Elite Road - Carbon",12790,1935,"2015-10-23",1
"1255","Columbus Race Equipment","Columbus, OH",2,"Supersix Evo Hi-Mod Team","Road - Elite Road - Carbon",10660,590,"2012-09-20",1
"1256","Columbus Race Equipment","Columbus, OH",2,"Supersix Evo Hi-Mod Team","Road - Elite Road - Carbon",10660,1482,"2014-11-05",1
"1257","Columbus Race Equipment","Columbus, OH",2,"Supersix Evo Hi-Mod Team","Road - Elite Road - Carbon",10660,1946,"2015-11-06",1
"1258","Columbus Race Equipment","Columbus, OH",3,"Supersix Evo Hi-Mod Dura Ace 1","Road - Elite Road - Carbon",7990,515,"2012-07-03",1
"1259","Columbus Race Equipment","Columbus, OH",3,"Supersix Evo Hi-Mod Dura Ace 1","Road - Elite Road - Carbon",7990,952,"2013-07-25",1
"1260","Columbus Race Equipment","Columbus, OH",3,"Supersix Evo Hi-Mod Dura Ace 1","Road - Elite Road - Carbon",7990,1482,"2014-11-05",1
"1261","Columbus Race Equipment","Columbus, OH",3,"Supersix Evo Hi-Mod Dura Ace 1","Road - Elite Road - Carbon",7990,1935,"2015-10-23",1
"1262","Columbus Race Equipment","Columbus, OH",4,"Supersix Evo Hi-Mod Dura Ace 2","Road - Elite Road - Carbon",5330,590,"2012-09-20",1
"1263","Columbus Race Equipment","Columbus, OH",4,"Supersix Evo Hi-Mod Dura Ace 2","Road - Elite Road - Carbon",5330,808,"2013-05-01",1
"1264","Columbus Race Equipment","Columbus, OH",4,"Supersix Evo Hi-Mod Dura Ace 2","Road - Elite Road - Carbon",5330,1337,"2014-07-07",1
"1265","Columbus Race Equipment","Columbus, OH",4,"Supersix Evo Hi-Mod Dura Ace 2","Road - Elite Road - Carbon",5330,1789,"2015-06-24",1
"1266","Columbus Race Equipment","Columbus, OH",5,"Supersix Evo Hi-Mod Utegra","Road - Elite Road - Carbon",4260,515,"2012-07-03",1
"1267","Columbus Race Equipment","Columbus, OH",5,"Supersix Evo Hi-Mod Utegra","Road - Elite Road - Carbon",4260,590,"2012-09-20",1
"1268","Columbus Race Equipment","Columbus, OH",5,"Supersix Evo Hi-Mod Utegra","Road - Elite Road - Carbon",4260,891,"2013-06-19",2
"1269","Columbus Race Equipment","Columbus, OH",5,"Supersix Evo Hi-Mod Utegra","Road - Elite Road - Carbon",4260,954,"2013-07-30",1
"1270","Columbus Race Equipment","Columbus, OH",6,"Supersix Evo Red","Road - Elite Road - Carbon",3940,891,"2013-06-19",2
"1271","Columbus Race Equipment","Columbus, OH",6,"Supersix Evo Red","Road - Elite Road - Carbon",3940,952,"2013-07-25",1
"1272","Columbus Race Equipment","Columbus, OH",6,"Supersix Evo Red","Road - Elite Road - Carbon",3940,954,"2013-07-30",2
"1273","Columbus Race Equipment","Columbus, OH",7,"Supersix Evo Ultegra 3","Road - Elite Road - Carbon",3200,505,"2012-06-26",1
"1274","Columbus Race Equipment","Columbus, OH",7,"Supersix Evo Ultegra 3","Road - Elite Road - Carbon",3200,515,"2012-07-03",1
"1275","Columbus Race Equipment","Columbus, OH",7,"Supersix Evo Ultegra 3","Road - Elite Road - Carbon",3200,868,"2013-06-05",1
"1276","Columbus Race Equipment","Columbus, OH",7,"Supersix Evo Ultegra 3","Road - Elite Road - Carbon",3200,891,"2013-06-19",2
"1277","Columbus Race Equipment","Columbus, OH",7,"Supersix Evo Ultegra 3","Road - Elite Road - Carbon",3200,952,"2013-07-25",1
"1278","Columbus Race Equipment","Columbus, OH",7,"Supersix Evo Ultegra 3","Road - Elite Road - Carbon",3200,1449,"2014-09-26",1
"1279","Columbus Race Equipment","Columbus, OH",7,"Supersix Evo Ultegra 3","Road - Elite Road - Carbon",3200,1946,"2015-11-06",3
"1280","Columbus Race Equipment","Columbus, OH",9,"Supersix Evo 105","Road - Elite Road - Carbon",2240,590,"2012-09-20",1
"1281","Columbus Race Equipment","Columbus, OH",9,"Supersix Evo 105","Road - Elite Road - Carbon",2240,1337,"2014-07-07",1
"1282","Columbus Race Equipment","Columbus, OH",9,"Supersix Evo 105","Road - Elite Road - Carbon",2240,1482,"2014-11-05",2
"1283","Columbus Race Equipment","Columbus, OH",10,"Supersix Evo Tiagra","Road - Elite Road - Carbon",1840,515,"2012-07-03",1
"1284","Columbus Race Equipment","Columbus, OH",10,"Supersix Evo Tiagra","Road - Elite Road - Carbon",1840,868,"2013-06-05",1
"1285","Columbus Race Equipment","Columbus, OH",10,"Supersix Evo Tiagra","Road - Elite Road - Carbon",1840,1935,"2015-10-23",1
"1286","Columbus Race Equipment","Columbus, OH",10,"Supersix Evo Tiagra","Road - Elite Road - Carbon",1840,1946,"2015-11-06",1
"1287","Columbus Race Equipment","Columbus, OH",11,"CAAD12 Black Inc","Road - Elite Road - Aluminum",5860,808,"2013-05-01",1
"1288","Columbus Race Equipment","Columbus, OH",11,"CAAD12 Black Inc","Road - Elite Road - Aluminum",5860,868,"2013-06-05",2
"1289","Columbus Race Equipment","Columbus, OH",11,"CAAD12 Black Inc","Road - Elite Road - Aluminum",5860,952,"2013-07-25",1
"1290","Columbus Race Equipment","Columbus, OH",11,"CAAD12 Black Inc","Road - Elite Road - Aluminum",5860,954,"2013-07-30",1
"1291","Columbus Race Equipment","Columbus, OH",11,"CAAD12 Black Inc","Road - Elite Road - Aluminum",5860,1042,"2013-10-10",3
"1292","Columbus Race Equipment","Columbus, OH",11,"CAAD12 Black Inc","Road - Elite Road - Aluminum",5860,1449,"2014-09-26",1
"1293","Columbus Race Equipment","Columbus, OH",11,"CAAD12 Black Inc","Road - Elite Road - Aluminum",5860,1482,"2014-11-05",2
"1294","Columbus Race Equipment","Columbus, OH",12,"CAAD12 Disc Dura Ace","Road - Elite Road - Aluminum",4260,808,"2013-05-01",1
"1295","Columbus Race Equipment","Columbus, OH",12,"CAAD12 Disc Dura Ace","Road - Elite Road - Aluminum",4260,891,"2013-06-19",1
"1296","Columbus Race Equipment","Columbus, OH",12,"CAAD12 Disc Dura Ace","Road - Elite Road - Aluminum",4260,1444,"2014-09-22",1
"1297","Columbus Race Equipment","Columbus, OH",12,"CAAD12 Disc Dura Ace","Road - Elite Road - Aluminum",4260,1449,"2014-09-26",1
"1298","Columbus Race Equipment","Columbus, OH",12,"CAAD12 Disc Dura Ace","Road - Elite Road - Aluminum",4260,1935,"2015-10-23",1
"1299","Columbus Race Equipment","Columbus, OH",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,26,"2011-02-09",1
"1300","Columbus Race Equipment","Columbus, OH",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,590,"2012-09-20",1
"1301","Columbus Race Equipment","Columbus, OH",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,808,"2013-05-01",1
"1302","Columbus Race Equipment","Columbus, OH",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,952,"2013-07-25",1
"1303","Columbus Race Equipment","Columbus, OH",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,1042,"2013-10-10",1
"1304","Columbus Race Equipment","Columbus, OH",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,1396,"2014-08-18",1
"1305","Columbus Race Equipment","Columbus, OH",13,"CAAD12 Red","Road - Elite Road - Aluminum",3200,1449,"2014-09-26",1
"1306","Columbus Race Equipment","Columbus, OH",14,"CAAD Disc Ultegra","Road - Elite Road - Aluminum",2660,808,"2013-05-01",1
"1307","Columbus Race Equipment","Columbus, OH",14,"CAAD Disc Ultegra","Road - Elite Road - Aluminum",2660,1449,"2014-09-26",1
"1308","Columbus Race Equipment","Columbus, OH",14,"CAAD Disc Ultegra","Road - Elite Road - Aluminum",2660,1482,"2014-11-05",1
"1309","Columbus Race Equipment","Columbus, OH",14,"CAAD Disc Ultegra","Road - Elite Road - Aluminum",2660,1935,"2015-10-23",1
"1310","Columbus Race Equipment","Columbus, OH",15,"CAAD12 Ultegra","Road - Elite Road - Aluminum",2240,954,"2013-07-30",1
"1311","Columbus Race Equipment","Columbus, OH",15,"CAAD12 Ultegra","Road - Elite Road - Aluminum",2240,1337,"2014-07-07",3
